Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,left_hip_pitch_joint_dof,left_hip_roll_joint_dof,left_hip_yaw_joint_dof,left_knee_joint_dof,left_ankle_pitch_joint_dof,left_ankle_roll_joint_dof,right_hip_pitch_joint_dof,right_hip_roll_joint_dof,right_hip_yaw_joint_dof,right_knee_joint_dof,right_ankle_pitch_joint_dof,right_ankle_roll_joint_dof,waist_yaw_joint_dof,waist_roll_joint_dof,waist_pitch_joint_dof,left_shoulder_pitch_joint_dof,left_shoulder_roll_joint_dof,left_shoulder_yaw_joint_dof,left_elbow_joint_dof,left_wrist_roll_joint_dof,left_wrist_pitch_joint_dof,left_wrist_yaw_joint_dof,right_shoulder_pitch_joint_dof,right_shoulder_roll_joint_dof,right_shoulder_yaw_joint_dof,right_elbow_joint_dof,right_wrist_roll_joint_dof,right_wrist_pitch_joint_dof,right_wrist_yaw_joint_dof
5527.000000,98.531200,-259.439000,65.992800,-2.159974,10.777676,-39.444929,-15.372343,-7.213424,8.862454,95.230742,-1.206993,-14.182653,-45.822070,4.536508,2.746187,76.468609,-40.309758,3.303159,-5.134275,5.413706,7.197725,17.724392,13.263285,-12.034119,8.919864,35.213986,27.184556,13.894857,0.698149,-16.981495,7.370758,11.797946,-31.380497,19.824626,-12.586966
5528.000000,99.000400,-261.216100,66.298400,-2.619118,10.880422,-36.406126,-16.456035,-4.476175,12.797242,94.062882,0.373740,-14.146786,-43.510415,3.110588,-0.894788,75.246490,-41.215948,2.311197,-4.502646,5.725395,7.326411,20.306140,13.048770,-10.750235,12.639735,33.103496,27.529419,13.389164,-1.170152,-10.541278,8.481380,8.597117,-33.722405,14.777785,-12.406943
5529.000000,99.632100,-263.071200,67.465000,-2.913032,10.727720,-31.492501,-17.198073,-3.559729,15.704258,93.232609,1.575634,-14.084219,-39.081279,0.857317,-5.660823,71.319437,-40.863866,1.505618,-3.321379,5.617679,6.867014,24.049961,15.256090,-10.617366,13.972206,33.670323,27.399873,13.459294,-1.690283,-9.194311,13.710536,5.596079,-37.854233,9.133578,-10.154646
5530.000000,100.481500,-265.045800,69.453200,-2.718604,10.342025,-24.339527,-17.245285,-2.731347,17.726684,92.867807,3.055928,-13.737293,-32.608976,-1.951666,-11.703923,64.943219,-38.277018,1.146947,-1.915627,4.972873,5.959678,27.492177,18.542633,-11.421341,11.990230,34.780658,25.977620,12.424131,-0.800709,-10.769544,18.514157,2.182683,-40.459758,4.846020,-7.219727
5531.000000,101.645600,-267.178700,72.302700,-2.333940,9.981861,-15.562093,-16.376165,-0.237777,19.584671,93.021990,4.334311,-13.804731,-25.594655,-4.125926,-18.516678,58.005674,-31.811820,1.698820,-0.381704,3.831025,4.791130,30.061892,22.288345,-12.054230,7.650190,36.013491,24.302234,9.615836,2.105849,-13.804215,21.233300,-1.007260,-42.230313,2.140456,-4.875699
5532.000000,103.012900,-269.290700,74.954800,-2.355202,9.896366,-6.312234,-15.280784,2.848975,20.930664,93.236734,4.152684,-13.557499,-20.723024,-4.672356,-23.756434,52.956197,-20.009806,4.738476,1.048799,2.564101,3.716720,30.355762,25.415147,-11.504821,2.070211,35.520232,23.447095,6.863175,6.057539,-16.433289,20.463589,-3.590325,-41.967898,1.826704,-4.055109
5533.000000,104.520800,-271.227500,77.025100,-2.630635,9.879472,2.508260,-14.216974,4.786776,21.610478,92.821054,3.357819,-13.047853,-18.295975,-4.686623,-26.819753,50.629530,-6.395240,9.917556,2.228290,1.634649,2.959270,28.197774,26.813565,-11.152280,-4.139276,35.136007,21.493022,5.944437,9.846509,-19.055717,17.378096,-4.694472,-40.686306,3.128235,-5.142067
5534.000000,106.038100,-273.139700,78.375500,-3.060737,10.006220,11.175206,-13.966992,3.909692,21.253010,92.268894,2.379093,-12.457076,-19.267196,-2.969010,-23.366365,51.138087,0.394252,10.243110,2.805889,1.222291,2.646492,24.065832,27.041030,-12.203944,-8.697786,37.010438,19.790306,6.059716,13.022013,-22.613556,13.637026,-4.387883,-40.306664,5.371766,-6.480382
5535.000000,107.591900,-274.932200,79.087100,-2.908739,10.850891,19.224146,-14.175205,1.184991,20.998216,91.166695,1.830829,-11.656425,-21.380035,-2.296701,-19.085683,50.912858,-1.831173,7.261667,2.996684,0.945781,2.491049,18.499146,25.021812,-14.017699,-11.333678,38.392584,17.660450,7.018504,15.897287,-26.818092,9.749736,-3.688416,-38.800587,7.679067,-7.429085
5536.000000,109.222700,-276.690500,79.301300,-2.706381,12.006956,27.739820,-14.295927,-2.143263,19.991128,89.680844,1.786482,-11.366050,-22.727460,-3.751785,-17.380904,46.809048,-7.559834,1.307089,2.773746,0.577140,2.350846,13.457404,22.142813,-16.770360,-12.972108,39.742358,15.902787,7.074253,18.946053,-30.774251,5.692393,-1.160182,-35.035452,11.039178,-7.182542
5537.000000,110.922500,-278.418000,79.023300,-2.133767,13.770923,36.709530,-14.136244,-4.731142,18.638890,87.896539,1.707586,-13.182556,-23.725609,-5.884563,-15.983288,39.052116,-11.676192,-2.806691,1.994409,0.180138,2.234020,8.636823,19.907705,-20.375582,-14.049498,41.789880,14.037810,5.934640,21.651617,-34.184037,1.344388,2.250979,-29.659905,13.576063,-7.830385
5538.000000,112.687200,-280.094500,78.162000,-1.606541,15.743669,46.258050,-13.541227,-5.793463,17.303268,86.699802,0.842649,-14.151656,-25.697845,-6.099193,-10.440437,33.304089,-13.203125,-0.730177,0.571640,0.062624,2.187782,4.137672,18.654933,-24.489190,-14.224880,45.523731,12.336583,3.481120,23.944880,-37.495619,-2.152029,7.247229,-26.107567,16.157353,-8.803840
5539.000000,114.499100,-281.653000,76.496200,-1.113854,17.612743,55.243911,-12.628334,-5.859296,16.153972,86.139965,0.016558,-14.209812,-28.460704,-4.760936,-4.211985,36.366605,-20.189027,6.216248,-0.905273,0.282182,2.193340,0.377121,17.772177,-28.525219,-14.352421,48.221618,10.443302,1.342898,25.809743,-40.384415,-4.505969,13.354443,-24.448453,18.173992,-8.961404
5540.000000,116.247200,-283.072100,74.414300,-1.036206,19.576647,62.481806,-11.700314,-4.687253,15.728207,85.675181,-0.301261,-14.213651,-31.740888,-4.725240,-7.554964,42.544294,-28.707134,5.954063,-1.822063,0.683080,2.303691,-2.986084,17.532910,-31.876965,-14.130572,51.542710,9.779702,0.082048,25.942498,-41.778421,-6.344992,20.223233,-23.464684,20.942581,-9.432948
5541.000000,117.984900,-284.315900,72.716400,-2.082355,21.761883,68.059205,-11.200695,-2.156957,15.213691,84.961104,-1.194044,-14.210728,-35.557474,-4.299189,-13.712885,48.386916,-33.336346,3.092883,-2.799701,1.595172,2.593608,-5.479768,17.051339,-33.838143,-12.128256,54.421479,11.603026,0.402159,22.851276,-41.537607,-7.304352,28.695044,-24.673052,24.533193,-10.961943
5542.000000,119.471900,-285.186100,71.337900,-2.079485,23.289488,72.689480,-9.751684,-1.611329,14.652422,82.066865,-3.169087,-14.132462,-38.748735,-4.832842,-17.715740,53.807612,-36.939105,0.636499,-3.793152,2.727680,3.005622,-6.771330,14.598907,-34.960853,-6.579446,56.488310,14.584354,1.420420,18.104492,-39.762469,-10.414425,37.883282,-25.718758,27.449778,-12.505778
5543.000000,120.703500,-285.754500,70.703600,-1.404037,24.365479,77.951666,-8.290356,-1.582051,14.451886,78.112998,-3.613702,-12.677150,-39.929715,-6.269648,-21.443232,56.230479,-38.726332,-0.628306,-4.653277,3.611639,3.499053,-7.821733,12.850527,-36.490307,0.386632,60.389121,16.766922,0.588084,14.197149,-35.593571,-15.206300,43.267997,-25.698074,27.621550,-17.405025
5544.000000,121.795100,-286.096200,70.957200,-0.236064,25.662743,83.781436,-7.466156,-1.247902,15.399501,74.048722,-2.196777,-11.762881,-39.678874,-8.046848,-25.388390,55.119285,-38.180532,-1.014021,-5.215807,4.180357,3.768401,-7.687776,12.426652,-37.471039,3.792866,60.661104,15.889724,-0.498359,12.139200,-29.960823,-16.388827,42.980257,-23.838883,24.105480,-17.216866
5545.000000,122.766400,-286.194800,71.734300,1.320127,26.660551,88.537022,-6.794878,-2.049126,17.083310,70.164354,-0.277312,-13.995468,-39.345356,-9.525653,-27.516184,53.467791,-35.616833,-0.320971,-5.657156,4.556160,3.934329,-5.443328,12.838151,-36.098003,3.338682,55.177841,14.274785,-1.296260,11.731998,-27.689561,-11.070404,40.133001,-25.779262,17.473322,-12.327989
5546.000000,123.734600,-286.057200,73.044200,2.647642,27.531995,92.212088,-7.285846,-4.292141,17.887570,67.964827,-0.172861,-14.150281,-40.200495,-10.494008,-26.935949,53.846860,-30.403547,2.193855,-6.142108,4.775088,4.123692,-2.764922,15.416117,-33.096162,0.981820,49.393889,13.019435,-3.114026,10.442270,-29.418862,-3.813435,35.964847,-33.569712,11.802530,-10.412648
5547.000000,124.627200,-285.793800,73.985300,3.630221,28.093165,94.865972,-8.876721,-7.240181,18.524356,68.405202,-1.097100,-14.194628,-40.971754,-10.885682,-25.624793,54.012789,-26.477468,4.981524,-6.863461,4.838285,4.331905,-0.734475,20.985668,-27.808564,-2.533791,47.867358,12.702933,-2.196205,6.239052,-32.120300,-1.355217,32.435255,-38.530667,8.787568,-10.346013
5548.000000,125.485200,-285.335700,74.776700,4.676078,28.234145,97.099028,-10.461063,-8.642782,20.326308,71.389682,-1.113085,-14.208838,-39.519019,-11.664332,-27.253998,51.819965,-24.971735,5.361624,-7.372649,4.659235,4.365652,-0.856801,28.275868,-21.046401,-5.496040,48.454640,14.028241,-1.605600,1.091141,-34.962572,-4.279078,28.990003,-38.067087,8.411135,-11.087707
5549.000000,126.322900,-284.687700,75.504900,5.882764,28.084796,99.831886,-12.034348,-7.586591,23.333592,76.783793,-0.106341,-14.213249,-36.361621,-12.493918,-31.049328,47.762277,-25.259360,4.643938,-7.381587,4.258566,4.098424,-3.528732,36.281521,-14.220755,-8.605368,48.270548,14.725359,0.226433,-3.091852,-40.988599,-7.974312,22.805611,-39.357273,8.198396,-12.969816
5550.000000,127.116500,-283.790800,76.286400,7.411011,27.563395,102.585546,-13.164507,-5.757481,25.717612,82.176930,1.336825,-14.213192,-32.106378,-12.724247,-34.652659,42.043414,-25.873685,4.370980,-6.699137,3.495787,3.580929,-7.551125,44.432075,-8.793183,-11.581597,48.993736,15.034756,1.004109,-5.488764,-46.423733,-14.500187,13.111509,-35.303883,7.110177,-15.615678
5551.000000,127.878800,-282.544800,77.216200,8.840473,26.862966,104.613350,-13.729845,-4.164429,27.520252,85.878524,2.697485,-14.213020,-27.840248,-12.208585,-36.939678,36.264619,-24.510160,4.222584,-5.621002,2.242156,2.908678,-10.820824,52.080145,-4.370579,-14.762143,50.803537,15.513634,0.915529,-6.333647,-50.754492,-20.898120,1.020495,-29.932060,6.686647,-18.780697
5552.000000,128.631300,-280.896900,78.414000,10.020796,25.793276,105.911985,-13.168174,-1.826532,29.825662,87.281125,4.407592,-14.214166,-23.833555,-11.838053,-38.595869,32.226470,-19.096053,4.424552,-4.601080,0.705368,2.130658,-12.856772,57.201241,-1.253231,-18.298725,51.011922,14.447704,0.329737,-3.381368,-54.868444,-25.734285,-11.587957,-27.870443,5.607137,-20.853487
5553.000000,129.308400,-278.957300,79.710800,10.834353,24.356807,106.167873,-11.961525,-0.384856,31.436590,86.145981,4.899419,-14.213937,-21.221898,-12.728601,-39.111703,32.297860,-10.557779,4.525450,-3.861449,-0.655693,1.452219,-12.021571,60.908049,0.045779,-21.763114,49.630922,13.421078,-1.267096,1.054414,-58.196068,-28.098366,-24.086057,-31.636266,3.501803,-22.354693
5554.000000,129.913600,-276.907400,80.733700,11.006149,22.703176,106.592414,-11.729592,-0.895705,30.322015,83.155657,4.646287,-14.212275,-21.343652,-14.672991,-37.016168,37.706754,0.126509,4.589736,-3.574397,-1.459152,1.085526,-8.912244,63.672628,-0.540471,-25.335220,49.957623,12.667753,-2.626668,6.903912,-59.680888,-27.432532,-35.171645,-38.562237,2.434670,-23.562431
5555.000000,130.544600,-274.828700,81.349700,10.514397,21.513201,107.490154,-12.642428,-3.512460,26.491277,78.866036,4.111259,-14.210958,-25.319234,-15.370739,-29.743099,46.296938,6.153739,1.017917,-3.884081,-1.479434,1.073035,-3.591643,63.952575,-2.427393,-28.979575,49.922386,12.680129,-3.267750,12.486240,-57.383614,-21.819608,-44.605853,-39.870070,0.508042,-24.919997
5556.000000,131.149100,-272.650800,81.389600,10.157518,20.924490,108.067425,-13.790808,-7.981818,21.766208,74.344884,4.953163,-14.213135,-30.067393,-13.775338,-21.441456,50.956002,2.103557,-0.151891,-4.306866,-1.105350,1.195878,3.207131,62.356945,-4.593689,-31.858860,50.236997,13.640578,-3.800085,16.197574,-55.097913,-11.316833,-48.717856,-38.272378,-1.934191,-25.824010
5557.000000,131.783600,-270.359800,80.957900,9.458475,20.835353,108.202404,-14.552154,-12.459426,17.281037,70.626216,7.860408,-14.214796,-33.264784,-11.628522,-15.507160,47.714722,-6.834642,0.275994,-4.769530,-0.647901,1.290129,10.351686,59.216563,-7.425877,-33.879854,49.247441,15.490659,-4.519606,17.095972,-51.532111,0.657584,-46.108148,-38.176464,-2.652107,-25.409532
5558.000000,132.427900,-267.987600,80.031000,8.550871,20.872871,107.997910,-14.555477,-15.503550,13.142219,68.382799,10.281155,-14.215140,-34.744103,-10.502144,-12.255739,39.006909,-14.605324,0.732698,-5.143671,-0.046811,1.463793,16.941388,53.895275,-10.219734,-33.477981,47.826907,17.655580,-4.643021,15.441843,-46.508474,11.942961,-37.683549,-39.831453,0.200134,-20.818994
5559.000000,133.068500,-265.601600,78.555700,7.109187,20.443197,107.624506,-13.917775,-15.272362,10.981767,69.337519,11.925429,-14.214796,-35.791986,-8.670055,-9.161194,31.576735,-17.601092,-0.647557,-5.417660,0.757851,1.812380,21.671040,47.085271,-12.998292,-30.780381,48.116824,20.287519,-4.086278,11.176229,-39.858611,20.594452,-25.849793,-42.598553,4.461966,-15.197763
5560.000000,133.718200,-263.310000,76.447300,4.761915,19.533977,106.614911,-13.712828,-12.140575,11.742541,73.215756,13.824211,-14.212505,-37.603908,-6.259048,-8.959742,37.547070,-20.570503,-1.522177,-5.260096,1.760699,2.329761,25.478516,38.975282,-14.668980,-25.520801,49.479260,22.835290,-3.255260,6.824443,-33.055711,25.784419,-13.366017,-45.341473,7.625495,-12.090269
5561.000000,134.399800,-261.207300,74.283800,2.227589,18.234536,105.171679,-14.438938,-9.653136,11.713549,79.678662,12.923178,-14.141171,-39.075951,-2.903120,-9.612169,46.802745,-26.393530,-2.785377,-4.732345,2.971817,3.183583,26.962592,30.897609,-15.351831,-17.710469,53.114906,25.795477,-1.824584,0.904185,-26.254129,28.947604,-1.035736,-46.752497,11.115439,-9.788697
5562.000000,134.972700,-259.150000,72.333900,-0.493515,17.312164,103.652680,-16.670952,-6.817969,11.748901,87.472378,10.746626,-12.507955,-39.441612,0.773894,-10.860644,52.920387,-31.390581,-4.657918,-4.198348,4.344796,4.211584,26.637094,23.113576,-13.541170,-5.966725,58.327104,27.695118,-0.707775,-4.707020,-19.862270,30.272626,8.660142,-47.696044,13.458893,-6.797056
5563.000000,135.287700,-257.177900,71.016800,-2.432575,16.703695,103.091202,-19.685741,-2.194486,13.404176,94.943977,9.297673,-8.435944,-38.742547,3.180718,-12.125506,56.337794,-35.145804,-5.561529,-3.317426,5.482461,5.008740,25.649315,17.343031,-9.911482,8.903191,62.438477,27.834061,-0.397404,-7.211018,-13.636567,29.003754,11.230317,-46.148198,12.684025,-7.223623
5564.000000,135.438600,-255.217600,70.690800,-3.641821,16.450243,103.471735,-23.218828,2.523650,14.862468,100.530143,9.344942,-7.221159,-36.534940,4.185686,-13.884372,56.149004,-36.593783,-5.520964,-1.882281,6.180610,5.390559,26.175462,15.450666,-9.450939,19.280717,62.433263,27.541451,-4.155205,-6.836532,-10.634555,26.745670,7.377175,-42.390397,8.510600,-8.038712
5565.000000,135.448300,-253.045700,71.418500,-3.954153,16.740238,104.363147,-25.887952,4.674935,16.610505,102.978621,8.322670,-7.181338,-32.779947,4.452627,-15.209279,52.100599,-35.830775,-4.527914,-0.283041,6.262257,5.116399,29.044663,17.068928,-10.038221,22.277459,62.319130,24.966693,-5.738287,-4.173826,-10.416545,24.595073,0.137624,-39.183724,5.781201,-7.413787
5566.000000,135.359000,-250.593600,73.093500,-2.937108,16.662158,106.610409,-26.865819,4.234273,18.119160,102.401309,9.290797,-7.898624,-27.299605,3.730184,-16.316749,45.687712,-31.533534,-3.177624,1.138524,5.424077,4.309158,32.673319,19.767846,-10.046414,22.033035,63.827269,23.910961,-6.321501,3.223862,-12.924209,22.533112,-9.189498,-39.533801,4.658548,-6.960807
5567.000000,135.173300,-247.778900,75.781600,-1.635770,16.187969,109.176175,-25.840454,3.423996,19.000770,100.323649,9.365683,-10.425827,-21.855361,2.615151,-17.766390,40.383842,-21.583721,-1.673724,1.970746,3.843515,3.318285,37.198024,22.063401,-8.712224,19.442406,64.203072,22.920833,-6.398965,13.713516,-16.315775,21.446842,-18.943704,-38.248428,4.019070,-7.224482
5568.000000,134.860300,-244.917000,78.120000,-0.337315,15.453704,112.004344,-23.906607,2.736275,18.732511,98.409627,8.609493,-12.669988,-18.903711,0.797156,-18.737611,38.995393,-7.702157,1.507853,2.238088,2.231556,2.511790,41.711270,24.221963,-7.666634,15.700591,63.274709,21.796289,-6.208914,24.265278,-21.232269,20.623157,-26.709058,-37.225526,4.100143,-7.647554
5569.000000,134.506000,-242.193000,79.596800,0.778939,14.739587,115.005334,-22.212714,2.504055,17.430236,97.311267,7.505403,-11.003712,-19.110205,-1.369197,-17.706917,42.358541,4.023195,5.003583,2.129340,1.224640,1.921815,44.862710,26.784860,-7.969843,11.622965,62.308587,20.131159,-6.216134,33.530980,-26.138163,19.575963,-32.087470,-35.715840,4.085361,-8.170665
5570.000000,134.121200,-239.566800,80.296700,1.336877,14.346737,117.804978,-20.803410,2.653539,15.904793,96.917243,5.777649,-8.607488,-22.070850,-1.905314,-13.949288,48.163806,6.630726,3.537785,1.749985,0.953975,1.502353,46.374115,28.503103,-8.566464,6.964073,60.957438,19.336466,-5.720411,41.651912,-30.250395,17.790912,-34.860758,-34.131554,4.629900,-10.342805
5571.000000,133.689600,-237.010800,80.498200,1.982206,14.419722,119.497616,-18.895461,2.460395,15.304104,95.724804,4.347890,-8.206073,-25.611729,-4.625546,-12.994625,51.219849,2.389807,1.579645,1.519312,1.140644,1.312073,45.976826,27.912842,-9.067974,2.532416,59.117957,19.006500,-3.838760,47.599729,-34.740207,15.374406,-35.370518,-33.061441,5.119779,-12.395885
5572.000000,133.260800,-234.464100,80.258900,2.312971,14.705590,120.519280,-16.786346,1.283597,14.797609,93.321131,4.221553,-6.906204,-29.004499,-6.225989,-11.131997,47.959146,-4.169242,-1.825214,1.258158,1.515760,1.330866,44.428236,25.446030,-9.427734,-1.981460,56.771409,19.010453,-0.876912,49.789631,-37.957365,13.754940,-33.529547,-32.622670,5.943406,-13.231257
5573.000000,132.862100,-231.879300,79.519000,1.982331,14.774930,121.634922,-14.420202,-0.877485,13.484676,90.293794,4.093096,-8.215527,-32.046618,-4.902513,-6.022073,41.226605,-9.675997,-4.320675,0.722901,2.103271,1.514098,42.400309,23.126868,-9.687399,-5.224172,56.285426,19.135301,2.039959,48.608422,-40.397707,12.987349,-29.197184,-33.291541,7.397859,-11.365076
5574.000000,132.488200,-229.254300,78.225500,1.150849,14.689850,122.826749,-12.149627,-3.130985,11.398250,87.636817,4.085647,-10.225635,-34.846491,-1.479664,2.836714,35.403234,-10.727718,-3.464848,-0.044347,2.956233,1.685986,38.679693,20.527244,-10.148343,-6.984184,57.161249,19.239751,4.402780,44.278694,-41.206093,13.102170,-23.039550,-35.723689,10.548325,-5.632347
5575.000000,132.172200,-226.632300,76.302200,-0.189702,14.874673,123.867256,-10.541106,-4.535706,9.176034,86.214392,4.072298,-12.070502,-37.188112,2.876878,12.415422,33.532240,-10.914158,4.684961,-0.818757,3.941033,1.814099,32.930463,17.590033,-10.534001,-7.396541,58.704224,19.737479,5.033434,37.588266,-38.944686,12.213111,-16.680119,-38.194856,14.040331,-0.028075
5576.000000,132.008500,-224.202100,74.103800,-1.795232,14.347560,124.649844,-9.292287,-3.401077,8.265260,86.711433,4.924916,-13.708474,-40.199406,6.287696,12.082362,43.685167,-17.870382,7.259318,-1.092459,4.747013,2.384593,26.743263,15.886229,-11.342674,-8.560734,59.263603,18.935396,4.802704,28.403695,-34.775158,10.893761,-9.774431,-42.712686,17.527008,3.185187
5577.000000,131.851300,-221.975200,71.856000,-4.467115,13.431019,125.005010,-9.260316,0.406857,8.583825,89.185121,4.521783,-13.277437,-42.703232,9.470190,7.851642,53.384827,-23.415353,5.932577,-1.054529,5.900434,3.463129,20.371400,16.108537,-12.513914,-9.848686,61.431217,18.079912,3.035015,18.084725,-27.328311,8.233117,-3.929001,-47.059258,20.567810,2.997429
5578.000000,131.488400,-220.062800,70.135200,-6.215926,12.774710,124.779687,-11.376134,2.505544,10.116200,92.177450,3.172926,-9.670038,-43.774778,11.680146,5.316132,59.637515,-28.068400,4.880397,-1.065701,7.262068,4.516454,17.055177,17.134532,-15.319230,-11.835818,66.243776,16.768126,0.141692,7.979125,-18.913681,3.558469,0.304412,-49.825842,22.457883,1.265205
5579.000000,130.985400,-218.404500,69.355500,-6.994852,12.427565,125.461656,-15.309089,3.750524,12.366320,95.117812,3.837729,-7.297534,-43.221014,12.458108,3.721533,62.421460,-31.241727,4.057401,-1.129644,8.450956,5.274191,16.163426,18.970232,-19.105106,-15.980996,69.577703,14.027095,-1.966735,-0.181628,-10.079474,-1.842231,-0.308710,-50.058864,19.955375,-2.450712
5580.000000,130.375900,-216.945200,69.835000,-7.506024,12.430957,127.675758,-19.988091,4.561603,14.462085,96.547055,6.343846,-7.467359,-40.615947,11.785054,1.841601,60.378292,-31.635635,3.743019,-0.786556,9.289193,5.550643,16.211325,23.266727,-23.224157,-21.494684,70.473064,10.840820,-5.203431,-4.358490,-3.271131,-2.824510,-3.170175,-49.291330,16.066310,-7.312947
5581.000000,129.507900,-215.546200,71.425200,-7.467901,12.174251,131.480426,-23.355593,3.778599,16.550058,95.909754,7.374769,-7.012259,-35.680087,9.637437,-0.538981,54.941611,-28.990060,3.928313,-0.254737,9.644026,5.281353,16.701720,27.179112,-26.142689,-26.754780,69.164772,9.971528,-6.596234,-3.938397,-2.159363,2.244906,-6.159296,-47.787316,10.284306,-9.450882
5582.000000,128.364900,-214.088200,73.942800,-6.317810,11.871151,136.460729,-25.066732,2.013316,19.007703,94.390671,7.769766,-7.245452,-30.221977,6.568216,-2.691355,49.176509,-23.793390,4.354995,0.141864,9.348265,4.701692,17.402390,29.081791,-28.332763,-29.486127,65.643202,10.917367,-6.361780,-0.742897,-6.557101,9.856077,-9.276702,-50.276302,4.286355,-7.842875
5583.000000,127.071200,-212.637200,76.418700,-4.950640,11.469875,141.306454,-24.820360,1.378651,21.754062,92.926822,7.806722,-8.574772,-26.489271,3.838359,-4.538914,45.678086,-13.782844,4.523788,0.370990,8.539993,4.060724,18.020840,30.444628,-29.144530,-30.276637,62.445581,12.086659,-5.790942,3.347907,-11.085186,16.188006,-13.053869,-53.097202,-0.003151,-5.903528
5584.000000,125.678900,-211.231600,78.342200,-3.722742,10.961454,145.533546,-23.770587,0.859036,24.151661,92.567921,8.267036,-9.414098,-25.221831,1.437780,-5.853795,45.974019,-2.532015,5.657385,0.387835,7.640793,3.551422,19.048555,30.555094,-28.566644,-30.192641,58.876570,13.768921,-4.917181,7.707543,-14.168673,20.463531,-16.147784,-53.509445,-1.148265,-4.078027
5585.000000,124.237000,-209.792900,79.518500,-2.321608,10.569043,149.567660,-22.613785,-0.192972,26.074965,93.240516,9.872407,-8.225210,-25.546355,-0.485123,-5.803891,48.071904,1.798515,2.582550,0.065661,6.755058,3.220882,19.978580,30.121251,-26.965686,-29.427342,57.496028,15.563711,-5.137369,11.527395,-16.393297,22.694285,-18.914540,-50.915608,-0.797672,-3.996782
5586.000000,122.818500,-208.321500,80.016500,-1.214580,10.575885,153.557482,-21.268709,-0.020225,27.505469,94.747681,11.344163,-8.053151,-25.796565,-1.571108,-5.597912,46.662542,-2.553100,2.372160,-0.493145,5.952917,2.930507,20.381770,28.425009,-24.896792,-28.585151,57.051986,16.314859,-3.916969,14.686283,-18.658027,22.961914,-21.564642,-46.944036,1.067019,-4.137500
5587.000000,121.404500,-206.816000,79.983300,-0.275372,10.690518,157.779889,-19.154437,1.051206,28.287843,95.890159,11.795597,-8.307659,-25.833922,-1.476168,-3.532457,41.011517,-8.895685,2.468245,-1.170897,5.305016,2.677661,19.413472,26.529035,-23.455517,-26.721262,57.686537,17.605274,-3.562537,17.690645,-21.326291,21.374821,-24.144212,-43.810301,2.980068,-5.075776
5588.000000,119.986300,-205.261700,79.443900,-0.062142,10.624009,162.358322,-17.149085,2.019447,27.867063,96.855708,11.337288,-8.358480,-26.114270,0.208327,0.829872,35.037343,-13.165195,2.219180,-1.832147,4.838571,2.543875,17.980905,24.331168,-22.176217,-24.900803,57.787492,17.593586,-2.788185,21.112693,-23.473393,18.823898,-25.906344,-42.733370,4.542925,-6.796483
5589.000000,118.553000,-203.686900,78.395100,-0.189761,10.413119,166.844301,-15.521828,2.221128,26.951304,97.975955,9.764519,-8.127521,-26.783943,2.264902,6.489320,31.443924,-14.321940,4.532956,-2.390093,4.602570,2.507149,15.357389,22.345583,-21.196631,-21.861377,58.386920,18.203156,-2.675197,24.232391,-24.375057,16.201757,-26.482109,-41.925041,6.487830,-8.091195
5590.000000,117.177700,-202.131600,76.760800,-0.992238,10.222994,170.917034,-15.401564,1.741276,25.325651,98.892917,9.274582,-8.389936,-28.117617,3.963264,8.816273,32.842399,-14.349155,5.072625,-2.760969,4.447298,2.586675,12.895676,20.726404,-20.479288,-19.456042,58.163811,18.323248,-2.290800,26.689635,-25.076873,13.691228,-24.901949,-41.526950,8.919406,-8.176452
5591.000000,115.972000,-200.596800,75.095100,-2.316584,9.909789,174.396474,-15.699617,3.380852,24.061821,100.690228,9.292401,-8.870132,-30.216075,5.353718,4.772681,41.072537,-20.554574,3.415802,-3.052433,4.525049,2.947811,11.026687,19.875562,-19.760684,-17.499850,58.019483,18.791182,-1.620783,27.291011,-25.247385,11.946055,-21.299477,-41.014611,10.360337,-8.175019
5592.000000,114.762300,-199.175700,73.372200,-4.634280,9.900546,177.283748,-16.145836,7.711554,23.452652,102.134368,8.138636,-8.190260,-32.149349,7.446561,0.213312,47.918580,-25.458864,1.597636,-3.634214,5.171861,3.603847,10.580067,19.392100,-19.161714,-16.484340,59.400826,19.357952,-1.170667,24.328476,-25.423455,11.091833,-13.414260,-40.051469,13.762217,-7.545281
5593.000000,113.560100,-198.180900,72.234500,-5.992182,10.056445,179.559730,-17.237722,9.632738,23.603283,100.819774,5.322835,-7.862643,-32.780176,8.111134,-3.175160,51.730812,-29.035897,0.860869,-4.383070,5.975606,4.157153,13.869589,17.644178,-19.197123,-16.552350,59.901133,19.381844,-1.002504,18.324737,-26.125730,11.223384,-0.787015,-38.947322,17.571699,-6.216306
5594.000000,112.402500,-197.477600,72.038400,-6.613807,10.541709,-177.017087,-18.879991,9.700290,23.593313,98.350325,3.848328,-6.834298,-31.726507,7.278569,-6.648316,51.620690,-30.472531,0.666751,-4.658720,6.591593,4.408223,16.235160,16.399198,-20.874056,-16.399313,58.811539,18.931099,-1.380141,13.903337,-27.185587,12.254135,12.692161,-44.161581,20.777741,-4.183852
